"date","countryIsoCode","userGender","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-06-29","MX","male","10","3345.0","33","5","0","0","0.0","5398"
"2016-06-29","US","female","314","57252.0","1394","90","5","17","1268.08","5399"
"2016-06-29","US","male","320","63374.0","1607","95","1","10","54.44","5400"
"2016-06-30","AU","female","10","2478.0","53","5","0","0","0.0","5410"
"2016-06-30","CA","female","19","4063.0","97","9","0","0","0.0","5411"
"2016-06-30","DE","female","10","1044.0","33","4","0","0","0.0","5412"
"2016-06-30","FR","female","14","142.0","27","10","0","0","0.0","5413"
"2016-06-30","GB","male","14","708.0","33","10","0","0","0.0","5414"
"2016-06-30","IT","female","26","4252.0","162","9","0","0","0.0","5415"
"2016-06-30","IT","male","12","535.0","31","7","0","0","0.0","5416"
"2016-06-30","US","female","256","58023.0","1284","64","2","2","391.4","5417"
"2016-06-30","US","male","269","54684.0","1426","79","2","43","5993.95","5418"
"2016-07-01","CA","female","10","1839.0","20","6","0","0","0.0","5424"
"2016-07-01","GB","male","13","2371.0","28","7","0","0","0.0","5425"
"2016-07-01","IT","male","13","776.0","39","5","0","0","0.0","5426"
"2016-07-01","US","female","219","40405.0","985","70","1","2","129.0","5427"
"2016-07-01","US","male","229","37860.0","955","95","2","2","637.0","5428"
"2016-07-02","AU","male","11","961.0","27","8","0","0","0.0","5433"
"2016-07-02","GB","female","13","2013.0","28","7","0","0","0.0","5434"
"2016-07-02","US","female","83","19302.0","442","37","1","2","400.0","5435"
"2016-07-02","US","male","89","15600.0","330","45","1","2","50.95","5436"
"2016-07-03","CN","female","11","3366.0","77","5","0","0","0.0","5440"
"2016-07-03","US","female","94","12680.0","328","43","0","0","0.0","5441"
"2016-07-03","US","male","84","8838.0","370","29","1","1","393.31","5442"
"2016-07-04","CA","female","16","4132.0","108","3","0","0","0.0","5450"
"2016-07-04","CA","male","17","3553.0","81","6","0","0","0.0","5451"
"2016-07-04","ES","male","12","3624.0","36","6","0","0","0.0","5452"
"2016-07-04","GB","female","14","1824.0","51","8","0","0","0.0","5453"
"2016-07-04","GB","male","17","1892.0","63","7","0","0","0.0","5454"
"2016-07-04","US","female","107","26672.0","543","40","3","4","1121.21","5455"
"2016-07-04","US","male","109","17957.0","427","43","0","0","0.0","5456"
"2016-07-05","CA","female","39","7349.0","175","10","0","0","0.0","5467"
"2016-07-05","CA","male","19","5722.0","91","8","0","0","0.0","5468"
"2016-07-05","CN","male","13","3926.0","73","6","0","0","0.0","5469"
"2016-07-05","FR","male","10","586.0","22","5","0","0","0.0","5470"
"2016-07-05","GB","female","14","5898.0","55","5","0","0","0.0","5471"
"2016-07-05","GB","male","27","1626.0","72","15","0","0","0.0","5472"
"2016-07-05","IT","female","17","2419.0","76","8","0","0","0.0","5473"
"2016-07-05","IT","male","14","689.0","33","8","0","0","0.0","5474"
"2016-07-05","US","female","279","65890.0","1205","79","0","0","0.0","5475"
"2016-07-05","US","male","257","47915.0","1144","90","0","0","0.0","5476"
"2016-07-06","AU","female","13","2173.0","24","9","0","0","0.0","5487"
"2016-07-06","CA","female","30","8480.0","105","8","0","0","0.0","5488"
"2016-07-06","CA","male","16","1635.0","44","6","0","0","0.0","5489"
