"date","countryIsoCode","userAgeBracket","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2015-11-03","US","25-34","249","49668.0","1332","63","4","6","4908.87","1810"
"2015-11-03","US","35-44","231","47403.0","1140","69","1","1","70.0","1811"
"2015-11-03","US","45-54","154","43174.0","749","48","3","3","368.88","1812"
"2015-11-03","US","55-64","117","20982.0","637","36","0","0","0.0","1813"
"2015-11-03","US","65+","46","6848.0","183","17","0","0","0.0","1814"
"2015-12-26","US","55-64","47","8068.0","230","20","0","0","0.0","2757"
"2015-12-26","US","65+","33","7163.0","140","13","0","0","0.0","2758"
"2016-03-03","IT","25-34","12","2635.0","44","7","0","0","0.0","3995"
"2016-03-03","IT","35-44","12","533.0","29","7","0","0","0.0","3996"
"2016-03-03","US","18-24","43","6162.0","166","21","0","0","0.0","3997"
"2016-03-03","US","25-34","282","54687.0","1301","89","1","1","735.72","3998"
"2016-03-03","US","35-44","248","35406.0","949","84","1","4","1655.75","3999"
"2016-03-03","US","45-54","152","20056.0","536","59","2","10","3744.01","4000"
"2015-12-27","US","18-24","22","1032.0","75","13","0","0","0.0","2765"
"2015-12-27","US","25-34","84","12408.0","344","34","0","0","0.0","2766"
"2015-12-27","US","35-44","76","9553.0","271","38","0","0","0.0","2767"
"2015-12-27","US","45-54","45","7400.0","188","26","1","2","38.92","2768"
"2015-11-04","CA","25-34","34","9473.0","142","13","0","0","0.0","1827"
"2015-11-04","CA","35-44","13","909.0","58","6","0","0","0.0","1828"
"2015-11-04","CA","45-54","16","3214.0","79","3","0","0","0.0","1829"
"2015-11-04","GB","25-34","17","1578.0","25","11","0","0","0.0","1830"
"2015-11-04","GB","35-44","17","630.0","38","11","0","0","0.0","1831"
"2015-11-04","IT","25-34","11","444.0","37","3","0","0","0.0","1832"
"2015-11-04","US","18-24","52","6631.0","198","16","1","1","201.02","1833"
"2015-11-04","US","25-34","229","70291.0","1352","61","2","4","602.46","1834"
"2015-11-04","US","35-44","213","34638.0","952","57","2","56","2100.88","1835"
"2015-11-04","US","45-54","123","27495.0","656","38","2","5","277.06","1836"
"2015-11-04","US","55-64","108","26019.0","763","34","2","4","2858.6","1837"
"2015-11-04","US","65+","54","9075.0","226","13","2","14","199.15","1838"
"2015-12-27","US","55-64","47","3505.0","131","26","0","0","0.0","2769"
"2015-12-27","US","65+","44","8209.0","158","21","0","0","0.0","2770"
"2016-03-03","US","55-64","130","15767.0","492","54","2","6","2504.2","4001"
"2016-03-03","US","65+","54","3366.0","123","28","0","0","0.0","4002"
"2015-12-28","US","18-24","30","8038.0","115","12","0","0","0.0","2777"
"2015-12-28","US","25-34","162","52252.0","783","46","0","0","0.0","2778"
"2015-11-05","CA","25-34","24","3615.0","117","8","0","0","0.0","1849"
"2015-11-05","CA","45-54","11","4998.0","51","1","0","0","0.0","1850"
"2015-11-05","GB","25-34","18","3795.0","42","10","0","0","0.0","1851"
"2015-11-05","IT","25-34","13","3441.0","58","6","0","0","0.0","1852"
"2015-11-05","US","18-24","65","23076.0","311","24","1","3","1611.23","1853"
"2015-11-05","US","25-34","206","34123.0","959","62","2","2","276.88","1854"
"2015-11-05","US","35-44","194","35095.0","852","57","3","6","2229.98","1855"
"2015-11-05","US","45-54","105","23211.0","543","28","4","67","986.34","1856"
"2015-11-05","US","55-64","83","10622.0","381","24","1","2","968.99","1857"
"2015-11-05","US","65+","29","5488.0","100","6","1","2","39.95","1858"
"2015-12-28","US","35-44","131","24016.0","473","55","1","1","244.69","2779"
"2015-12-28","US","45-54","83","8104.0","323","28","0","0","0.0","2780"
"2015-12-28","US","55-64","76","13108.0","423","30","0","0","0.0","2781"
"2015-12-28","US","65+","41","8871.0","200","19","0","0","0.0","2782"
"2015-11-06","CA","25-34","25","5027.0","107","6","0","0","0.0","1870"
"2015-11-06","CA","35-44","15","2570.0","82","2","0","0","0.0","1871"
"2015-11-06","GB","25-34","14","4090.0","50","5","0","0","0.0","1872"
"2015-11-06","IT","25-34","16","839.0","63","6","0","0","0.0","1873"
"2015-11-06","IT","35-44","10","605.0","28","6","0","0","0.0","1874"
"2015-11-06","US","18-24","49","16926.0","276","16","0","0","0.0","1875"
"2015-11-06","US","25-34","203","32651.0","995","55","0","0","0.0","1876"
"2015-11-06","US","35-44","164","23224.0","657","57","2","11","279.43","1877"
"2015-11-06","US","45-54","86","13475.0","332","29","0","0","0.0","1878"
"2015-11-06","US","55-64","75","3884.0","218","33","0","0","0.0","1879"
"2015-11-06","US","65+","36","2291.0","102","14","1","1","309.4","1880"
"2015-11-07","US","18-24","29","1690.0","126","11","0","0","0.0","1887"
"2015-11-07","US","25-34","99","15036.0","399","37","1","3","229.73","1888"
"2015-11-07","US","35-44","106","17276.0","415","36","1","2","480.14","1889"
"2015-11-07","US","45-54","76","12217.0","343","27","0","0","0.0","1890"
"2015-11-07","US","55-64","72","12389.0","338","25","2","8","2813.05","1891"
"2015-11-07","US","65+","24","5800.0","189","10","0","0","0.0","1892"
"2015-11-08","GB","35-44","12","746.0","28","4","0","0","0.0","1901"
"2015-11-08","IT","25-34","13","910.0","25","7","0","0","0.0","1902"
"2015-11-08","US","18-24","32","2341.0","123","18","0","0","0.0","1903"
"2015-11-08","US","25-34","79","20223.0","372","28","1","10","819.9","1904"
"2015-11-08","US","35-44","93","17639.0","378","36","2","5","371.9","1905"
"2015-11-08","US","45-54","74","7189.0","287","40","0","0","0.0","1906"
"2015-11-08","US","55-64","64","8294.0","365","24","0","0","0.0","1907"
"2015-11-08","US","65+","38","8098.0","196","16","0","0","0.0","1908"
"2015-11-09","CA","25-34","30","3594.0","112","10","0","0","0.0","1922"
"2015-11-09","CA","35-44","18","1056.0","69","7","0","0","0.0","1923"
"2015-11-09","CA","45-54","12","1306.0","46","3","0","0","0.0","1924"
"2015-11-09","GB","25-34","15","427.0","47","11","0","0","0.0","1925"
"2015-11-09","GB","35-44","13","506.0","23","9","0","0","0.0","1926"
"2015-11-09","GB","45-54","13","723.0","29","5","0","0","0.0","1927"
"2015-11-09","IT","25-34","13","882.0","43","6","0","0","0.0","1928"
"2015-11-09","US","18-24","39","12656.0","215","8","2","4","1294.99","1929"
"2015-11-09","US","25-34","270","51887.0","1254","86","3","6","2806.99","1930"
"2015-11-09","US","35-44","170","33253.0","913","48","1","6","1641.99","1931"
"2015-11-09","US","45-54","124","18474.0","656","36","3","12","348.03","1932"
"2015-11-09","US","55-64","83","12001.0","329","36","0","0","0.0","1933"
"2015-11-09","US","65+","40","6531.0","185","15","2","3","938.0","1934"
"2016-06-07","US","45-54","83","23709.0","574","16","2","2","413.65","5846"
"2016-06-07","US","55-64","63","11686.0","304","16","1","2","118.37","5847"
"2015-12-29","US","18-24","20","1567.0","50","10","0","0","0.0","2789"
"2015-12-29","US","25-34","169","29775.0","658","58","4","13","6578.97","2790"
"2015-12-29","US","35-44","120","38421.0","646","41","2","9","93.9","2791"
"2015-12-29","US","45-54","96","14682.0","358","39","2","5","186.92","2792"
"2015-12-29","US","55-64","61","9750.0","309","22","0","0","0.0","2793"
"2015-12-29","US","65+","45","5914.0","188","17","0","0","0.0","2794"
"2016-06-07","US","65+","15","2131.0","44","5","0","0","0.0","5848"
"2015-07-13","GB","25-34","15","4414.0","54","4","0","0","0.0","6710"
"2015-11-10","CA","25-34","28","8641.0","140","4","0","0","0.0","1945"
"2015-11-10","GB","25-34","12","1144.0","22","5","0","0","0.0","1946"
"2015-11-10","GB","35-44","10","221.0","21","6","0","0","0.0","1947"
"2015-11-10","IT","25-34","13","2143.0","29","6","0","0","0.0","1948"
"2015-11-10","US","18-24","60","15355.0","307","18","1","3","4346.66","1949"
"2015-11-10","US","25-34","297","48763.0","1357","80","0","0","0.0","1950"
"2015-11-10","US","35-44","183","39890.0","930","61","0","0","0.0","1951"
"2015-11-10","US","45-54","134","19831.0","552","42","1","4","1020.0","1952"
"2015-11-10","US","55-64","100","17202.0","454","34","0","0","0.0","1953"
"2015-11-10","US","65+","37","6185.0","173","10","0","0","0.0","1954"
"2015-07-13","US","18-24","36","4083.0","160","6","1","1","1095.0","6711"
"2015-07-13","US","25-34","160","18035.0","670","25","0","0","0.0","6712"
"2015-07-13","US","35-44","133","22760.0","563","15","1","1","1225.0","6713"
"2016-03-04","CA","25-34","22","2735.0","63","8","0","0","0.0","4011"
"2015-12-30","US","18-24","37","2066.0","105","17","0","0","0.0","2801"
"2015-12-30","US","25-34","207","35858.0","804","76","0","0","0.0","2802"
"2015-12-30","US","35-44","148","36376.0","749","68","1","6","2023.7","2803"
"2015-12-30","US","45-54","131","13225.0","378","61","0","0","0.0","2804"
"2015-12-30","US","55-64","98","11105.0","361","53","1","1","642.6","2805"
"2015-11-11","CA","25-34","14","3803.0","59","4","0","0","0.0","1964"
"2015-11-11","GB","25-34","14","1338.0","32","4","0","0","0.0","1965"
"2015-11-11","GB","35-44","14","1063.0","42","7","0","0","0.0","1966"
"2015-11-11","US","18-24","54","21329.0","349","19","0","0","0.0","1967"
"2015-11-11","US","25-34","276","45492.0","1148","82","6","23","6824.9","1968"
"2015-11-11","US","35-44","193","43431.0","1023","63","0","0","0.0","1969"
"2015-11-11","US","45-54","120","23748.0","578","31","0","0","0.0","1970"
"2015-11-11","US","55-64","94","14441.0","426","24","1","2","606.75","1971"
"2015-11-11","US","65+","60","12385.0","236","27","0","0","0.0","1972"
"2015-12-30","US","65+","55","9732.0","199","27","0","0","0.0","2806"
"2016-03-04","IT","35-44","12","667.0","35","7","0","0","0.0","4012"
"2016-03-04","US","18-24","32","6719.0","104","15","0","0","0.0","4013"
"2016-03-04","US","25-34","204","36864.0","871","58","4","45","4581.03","4014"
"2016-03-04","US","35-44","200","45028.0","840","72","1","12","78.39","4015"
"2015-11-12","CA","25-34","20","4073.0","86","7","0","0","0.0","1985"
"2015-11-12","CA","35-44","13","1040.0","35","4","0","0","0.0","1986"
"2015-11-12","GB","25-34","10","456.0","47","5","0","0","0.0","1987"
"2015-11-12","GB","35-44","10","61.0","16","7","0","0","0.0","1988"
"2015-11-12","IT","25-34","18","2302.0","64","9","0","0","0.0","1989"
"2015-11-12","IT","35-44","12","877.0","49","7","0","0","0.0","1990"
"2015-11-12","US","18-24","42","7936.0","244","14","0","0","0.0","1991"
"2015-11-12","US","25-34","259","46720.0","1094","62","1","3","1288.69","1992"
"2015-11-12","US","35-44","167","33699.0","727","49","0","0","0.0","1993"
"2015-11-12","US","45-54","135","13552.0","571","49","0","0","0.0","1994"
"2015-11-12","US","55-64","118","20185.0","593","31","1","2","1424.09","1995"
"2015-11-12","US","65+","43","7456.0","129","23","1","3","622.75","1996"
"2015-11-13","CA","25-34","20","1975.0","50","5","0","0","0.0","2009"
"2015-11-13","CA","35-44","13","127.0","23","6","0","0","0.0","2010"
"2015-11-13","CA","45-54","13","8059.0","185","4","0","0","0.0","2011"
"2015-11-13","GB","25-34","12","856.0","29","8","0","0","0.0","2012"
"2015-11-13","IT","25-34","11","3340.0","46","4","0","0","0.0","2013"
"2015-11-13","IT","35-44","10","649.0","34","5","0","0","0.0","2014"
"2015-11-13","US","18-24","41","7346.0","189","19","0","0","0.0","2015"
"2015-11-13","US","25-34","209","44935.0","882","57","3","10","1567.58","2016"
"2015-11-13","US","35-44","172","28912.0","786","58","0","0","0.0","2017"
"2015-11-13","US","45-54","107","17597.0","549","33","0","0","0.0","2018"
"2015-11-13","US","55-64","79","8296.0","277","22","2","3","163.2","2019"
"2015-11-13","US","65+","33","3421.0","114","13","0","0","0.0","2020"
"2015-11-14","CA","45-54","10","1340.0","27","6","0","0","0.0","2028"
"2015-11-14","US","18-24","14","2943.0","79","4","0","0","0.0","2029"
"2015-11-14","US","25-34","87","14660.0","345","40","0","0","0.0","2030"
"2015-11-14","US","35-44","110","21311.0","531","30","2","2","225.29","2031"
"2015-11-14","US","45-54","62","15370.0","342","15","0","0","0.0","2032"
"2015-11-14","US","55-64","46","7329.0","254","18","0","0","0.0","2033"
"2015-11-14","US","65+","47","10767.0","274","14","0","0","0.0","2034"
"2015-11-15","GB","35-44","12","3254.0","41","7","0","0","0.0","2042"
"2015-11-15","US","18-24","32","3989.0","111","17","0","0","0.0","2043"
"2015-11-15","US","25-34","87","14426.0","383","34","3","6","2735.29","2044"
"2015-11-15","US","35-44","79","6280.0","321","30","0","0","0.0","2045"
"2015-11-15","US","45-54","39","6645.0","199","10","0","0","0.0","2046"
"2015-11-15","US","55-64","56","11990.0","228","16","1","2","23.93","2047"
"2015-11-15","US","65+","39","4980.0","172","12","0","0","0.0","2048"
"2015-11-16","CA","25-34","22","3173.0","95","5","0","0","0.0","2059"
"2015-11-16","GB","25-34","20","5502.0","92","6","0","0","0.0","2060"
"2015-11-16","GB","35-44","14","754.0","48","5","0","0","0.0","2061"
"2015-11-16","IT","25-34","13","2995.0","67","8","0","0","0.0","2062"
"2015-11-16","US","18-24","41","13738.0","179","12","0","0","0.0","2063"
"2015-11-16","US","25-34","235","62806.0","1461","59","2","4","1516.25","2064"
"2015-11-16","US","35-44","227","34203.0","963","84","4","6","275.62","2065"
"2015-11-16","US","45-54","108","27598.0","629","29","1","1","257.7","2066"
"2015-11-16","US","55-64","83","12366.0","415","25","1","2","316.83","2067"
"2015-11-16","US","65+","49","8626.0","242","15","1","1","48.95","2068"
"2016-03-04","US","45-54","125","17645.0","532","40","1","1","1427.14","4016"
"2015-12-31","US","18-24","32","1093.0","68","18","0","0","0.0","2813"
"2015-12-31","US","25-34","104","12122.0","379","49","0","0","0.0","2814"
"2015-12-31","US","35-44","96","18480.0","347","50","2","4","405.0","2815"
"2015-12-31","US","45-54","55","5898.0","197","23","0","0","0.0","2816"
"2015-12-31","US","55-64","44","2455.0","131","21","0","0","0.0","2817"
"2015-12-31","US","65+","41","5554.0","138","20","0","0","0.0","2818"
"2016-03-04","US","55-64","91","13261.0","341","37","1","12","78.48","4017"
"2016-03-04","US","65+","44","2005.0","90","25","0","0","0.0","4018"
"2015-07-13","US","45-54","87","18360.0","488","16","0","0","0.0","6714"
"2015-11-17","AU","25-34","12","107.0","19","7","0","0","0.0","2079"
"2015-11-17","CA","25-34","22","5024.0","75","4","0","0","0.0","2080"
"2015-11-17","GB","25-34","17","973.0","55","7","0","0","0.0","2081"
"2015-11-17","GB","35-44","12","1297.0","47","8","0","0","0.0","2082"
"2015-11-17","US","18-24","62","19295.0","307","15","1","1","511.01","2083"
"2015-11-17","US","25-34","245","68479.0","1214","60","2","2","682.43","2084"
"2015-11-17","US","35-44","181","26947.0","813","56","1","6","2964.8","2085"
"2015-11-17","US","45-54","117","14704.0","487","48","0","0","0.0","2086"
"2015-11-17","US","55-64","94","15801.0","392","45","0","0","0.0","2087"
"2015-11-17","US","65+","34","2315.0","101","14","0","0","0.0","2088"
"2015-07-13","US","55-64","61","10292.0","290","5","0","0","0.0","6715"
"2015-07-13","US","65+","28","7702.0","132","3","1","1","495.0","6716"
"2016-01-01","US","18-24","20","533.0","34","15","0","0","0.0","2825"
"2016-01-01","US","25-34","65","9640.0","286","27","0","0","0.0","2826"
"2016-01-01","US","35-44","83","5491.0","256","46","1","2","1570.23","2827"
"2016-01-01","US","45-54","49","11191.0","315","22","0","0","0.0","2828"
"2016-01-01","US","55-64","53","6927.0","250","25","0","0","0.0","2829"
"2016-01-01","US","65+","39","5225.0","129","18","0","0","0.0","2830"
"2015-11-18","CA","25-34","29","15881.0","156","6","0","0","0.0","2100"
"2015-11-18","CA","35-44","12","543.0","40","6","0","0","0.0","2101"
"2015-11-18","GB","25-34","11","854.0","34","3","0","0","0.0","2102"
"2015-11-18","GB","35-44","12","951.0","17","9","0","0","0.0","2103"
"2015-11-18","IT","25-34","16","2048.0","66","6","0","0","0.0","2104"
"2015-11-18","US","18-24","67","9067.0","251","25","0","0","0.0","2105"
"2015-11-18","US","25-34","275","71835.0","1452","67","4","14","675.85","2106"
"2015-11-18","US","35-44","172","27033.0","746","53","0","0","0.0","2107"
"2015-11-18","US","45-54","116","12537.0","507","38","2","9","3898.01","2108"
"2015-11-18","US","55-64","74","13075.0","298","26","0","0","0.0","2109"
"2015-11-18","US","65+","46","5921.0","140","19","2","4","85.65","2110"
"2016-06-08","CA","35-44","16","3012.0","102","5","0","0","0.0","5860"
"2016-06-08","GB","25-34","13","1883.0","33","4","0","0","0.0","5861"
"2016-01-02","US","18-24","35","2477.0","100","16","0","0","0.0","2837"
"2016-01-02","US","25-34","107","24789.0","501","46","1","20","100.0","2838"
"2016-01-02","US","35-44","68","6949.0","263","26","1","1","162.22","2839"
"2016-01-02","US","45-54","68","13039.0","441","22","1","1","172.61","2840"
"2016-01-02","US","55-64","52","12300.0","269","18","0","0","0.0","2841"
"2016-01-02","US","65+","49","4010.0","186","25","2","9","96.33","2842"
"2015-11-19","CA","25-34","21","5172.0","129","4","0","0","0.0","2121"
"2015-11-19","GB","25-34","15","356.0","36","8","0","0","0.0","2122"
"2015-11-19","IT","25-34","17","3763.0","51","7","0","0","0.0","2123"
"2015-11-19","IT","35-44","15","940.0","37","9","0","0","0.0","2124"
"2015-11-19","US","18-24","59","15322.0","328","19","0","0","0.0","2125"
"2015-11-19","US","25-34","286","74943.0","1427","80","4","20","6868.48","2126"
"2015-11-19","US","35-44","232","36872.0","831","78","1","1","162.22","2127"
"2015-11-19","US","45-54","143","23134.0","639","44","1","1","23.73","2128"
"2015-11-19","US","55-64","112","25429.0","500","34","0","0","0.0","2129"
"2015-11-19","US","65+","56","5723.0","172","31","0","0","0.0","2130"
"2015-11-20","CA","25-34","23","5143.0","104","6","0","0","0.0","2144"
"2015-11-20","CA","45-54","12","3022.0","55","5","0","0","0.0","2145"
"2015-11-20","GB","25-34","13","2553.0","75","5","0","0","0.0","2146"
"2015-11-20","GB","35-44","13","408.0","22","6","0","0","0.0","2147"
